FISCAL_YEAR,MONTH,YEAR,SHIPMENT_INVC_DATE,CARRIER,PO,SHIPMENT_REF,PRO_INV,SHIPMENT_VOUCHER_ID,VENDOR,VENDOR_INV,PO_VOUCHER_ID,PO_INVC_DATE,PO,ITEM_ID,FREIGHT_TOTAL,PO_ID,TOTAL_QTY_PAID,QTY,UNIT_PRICE,STK_PUR_RATIO,FREIGHT_STK_PUR,MATERIAL_COST,OUTSIDE_COST,TCM_OUT,FRT_VS_OUTSIDE_COST,ACCT_ID
2020,5,2020,7/7/2020,27230,98998,98998 WM08,964300842,205989,20887,26387,204640,5/11/2020,98998,WM08,173.91,98998,75000,75000,0.05,1,0,0.0023,0,0.0018,-0.0018,5046
2020,5,2020,6/2/2020,13066,98259,98259 VK78,5509113,205012,27228,INV1156415,204391,5/8/2020,98259,VK78,775,98259,22176,22176,0.49,1,0.03,0.0349,0.03,0.07,-0.04,5046
2020,5,2020,5/22/2020,20492,98853,98853 LC01,2512969,204581,20440,91128730,204286,5/8/2020,98853,LC01,76.54,98853,1600,1600,3.41,0.1298,0.05,0.3685,0.37,0.217,0.153,5046
2020,5,2020,7/14/2020,3123,99058,99058 brokerage,11023089,206079,3123,2993,204236,5/8/2020,99058,VG01,208.4,99058,43264,43264,0.22,1,0,0.0048,0,0.0184,-0.0184,5046
2020,5,2020,6/30/2020,20492,98245,98245 VA01 VA11,2581691,205893,17249,I0130631,204276,5/7/2020,98245,VA07,375,98245,2520,2520,1.93,1,0.15,0.1488,0.15,0.1091,0.0409,5046
2020,5,2020,5/22/2020,2200,98719,98719 VG28,121304A,204552,12551,73057841 RI,204092,5/7/2020,98719,VG28,1200,98719,56160,56160,0.34,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,5,2020,5/22/2020,1552,98759,98759 LS59,7765517830,204593,7184,582949,204760,5/7/2020,98759,LA59,142.31,98759,2205,2205,1.32,0.1075,0.06,0.6004,0.6,0.0393,0.5607,5046
2020,5,2020,5/16/2020,20492,99028,99028 LA27LA32,2511886,204368,20100,672470,204280,5/7/2020,99028,LA27,106.95,99028,1780,1780,1.6,0.1214,0.06,0.4949,0.49,0.3286,0.1614,5046
2020,5,2020,5/16/2020,20492,99028,99028 LA27LA32,2511886,204368,20100,672470,204280,5/7/2020,99028,LA32,106.95,99028,830,830,2.65,0.1294,0.13,0.9958,1,0.4433,0.5567,5046
2020,5,2020,5/16/2020,20492,99041,99041 LD10,2512403,204367,24043,170945,204408,5/7/2020,99041,LD10,76.54,99041,1800,1800,1.37,0.1153,0.04,0.3688,0.37,0.3637,0.0063,5046
2020,5,2020,5/16/2020,20492,97929,97929 ZM248,2511714,204369,8067,49409,204249,5/6/2020,97929,ZM248,136.52,97929,50,50,349,1,2.73,2.7304,2.73,2.7304,-0.0004,5046
2020,5,2020,6/1/2020,1004,98664,98664 WM02,18012759,204921,20887,26354,204390,5/6/2020,98664,WM02,472.1,98664,273000,273000,0.04,1,0,0.0017,0,0.0017,-0.0017,5046
2020,5,2020,5/22/2020,1552,98940,98940 LA99,7292426864,204557,7136,1135111726,204256,5/6/2020,98940,LA99,132.22,98940,970,970,3.96,0.1135,0.14,1.201,1.2,1.3374,-0.1374,5046
2020,5,2020,5/16/2020,1552,98192,98192 LC11,5276884686,204310,7184,582840,204245,5/5/2020,98192,LC11,209.63,98192,800,800,2.48,0.1264,0.26,2.0731,2.07,0.9556,1.1144,5046
2020,5,2020,5/26/2020,1552,98814,98814 LI70,5069831815,204658,2352,11740902,204237,5/5/2020,98814,LI70,146.58,98814,452,452,4.31,0.1045,0.32,3.1033,3.1,1.9791,1.1209,5046
2020,5,2020,5/16/2020,20492,98856,98856 LC35,2509349,204365,20440,91127908,204429,5/5/2020,98856,LC35,69.26,98856,800,800,4.84,0.1348,0.09,0.6422,0.64,0.6422,-0.0022,5046
2020,5,2020,6/1/2020,1004,98976,98976 LA14,17003071,204922,19802,9622584,204287,5/5/2020,98976,LA14,619,98976,4800,4800,1.95,0.1208,0.13,1.0675,1.07,0.8952,0.1748,5046
2020,5,2020,6/1/2020,13066,98259,98259 VK78,8459476,204932,27228,INV1155169,204112,5/4/2020,98259,VK78,750,98259,22176,22176,0.49,1,0.03,0.0338,0.03,0.07,-0.04,5046
2020,5,2020,6/1/2020,13066,98259,98259 VK78,8459476,204932,27228,INV1154226,204113,5/4/2020,98259,VK78,750,98259,88704,22176,0.49,1,0.03,0.0085,0.03,0.07,-0.04,5046
2020,5,2020,5/16/2020,2200,98717,98717 VG28,121302A,204299,12551,73055765 RI,203942,5/4/2020,98717,VG28,1200,98717,56160,56160,0.34,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,5,2020,5/11/2020,20492,98974,98974 UC20,2504906,204078,2023,427264,203943,5/1/2020,98974,UC20,85.31,98974,105,105,9.9,1,0.81,0.8125,0.81,0.9331,-0.1231,5046
2020,5,2020,5/11/2020,20492,98991,98991 LB50,2507057,204081,24043,170838,203979,5/1/2020,98991,LB50,92.58,98991,2205,2205,0.85,0.1136,0.04,0.3696,0.37,0.1986,0.1714,5046
2020,4,2020,5/16/2020,20492,97929,97929 ZM248,2511714,204369,8067,Z97929,203693,4/30/2020,97929,ZM248,136.52,97929,2,2,0,1,68.26,68.26,68.26,2.7304,65.5296,5046
2020,4,2020,5/3/2020,20492,98539,98539 LW89,2494273,203736,22380,39902,203978,4/30/2020,98539,LW88,77.46,98539,450,450,2.21,0.1209,0.17,1.4238,1.42,0.3868,1.0332,5046
2020,4,2020,5/3/2020,20492,98772,98772 LW89,2494923,203735,22380,39901,203977,4/30/2020,98772,LW88,77.46,98772,450,450,2.21,0.1209,0.17,1.4238,1.42,0.3868,1.0332,5046
2020,4,2020,6/1/2020,1004,98841,98841 LB39,16553240,204959,17352,54538,203964,4/30/2020,98841,LB39,112.92,98841,450,450,2.25,0.1055,0.25,2.3785,2.38,2.3775,0.0025,5046
2020,4,2020,6/1/2020,1004,98897,98897 LW73 LW78,17957155,204920,9174,74221,204257,4/30/2020,98897,LR78,119.78,98897,550,550,1.2,0.0902,0.22,2.4144,2.41,1.181,1.229,5046
2020,4,2020,6/1/2020,1004,98897,98897 LW73 LW78,17957155,204920,9174,74221,204257,4/30/2020,98897,LW73,119.78,98897,550,460,2.38,0.1119,0.22,1.9462,1.95,1.0185,0.9315,5046
2020,4,2020,5/11/2020,20492,98967,98967 LA18 LA27,2505338,204079,20100,672296,204154,4/30/2020,98967,LA18,113.39,98967,1780,900,2.45,0.1189,0.06,0.5358,0.54,0.4824,0.0576,5046
2020,4,2020,5/11/2020,20492,98967,98967 LA18 LA27,2505338,204079,20100,672296,204154,4/30/2020,98967,LA27,113.39,98967,1780,1780,1.6,0.1214,0.06,0.5247,0.52,0.3286,0.1914,5046
2020,4,2020,7/7/2020,27230,97363,97363 WO16,680585986,205984,19240,1496219,203970,4/29/2020,97363,WO16,214.03,97363,28732,28732,0.79,1,0.01,0.0074,0.01,0.02,-0.01,5046
2020,4,2020,5/11/2020,20492,98754,98754 PD56,2503812,204077,2060,I20-02115,203930,4/29/2020,98754,PD56,69.48,98754,400,400,10,470.77,0.17,0.0004,0,0.0004,-0.0004,5046
2020,4,2020,5/11/2020,20492,98946,98946 LA16,2501637,204076,24043,170763,203676,4/29/2020,98946,LA16,177.27,98946,6282,6282,1.46,0.1212,0.03,0.2328,0.23,0.1861,0.0439,5046
2020,4,2020,5/16/2020,1552,98192,98192 LC11,5276884686,204310,7184,582510,204244,4/28/2020,98192,LC11,209.63,98192,800,800,2.48,0.1264,0.26,2.0731,2.07,0.9556,1.1144,5046
2020,4,2020,5/3/2020,20492,98339,98339 LC01,2474683,203723,20440,91125718,203659,4/24/2020,98339,LB07,229.13,98339,450,450,0.64,0.1156,0.51,4.4047,4.4,0.3748,4.0252,5046
2020,4,2020,5/16/2020,2200,98389,98389 VG28,119728A,204297,12551,73052240 RI,203914,4/24/2020,98389,VG28,1200,98389,56160,56160,0.34,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,4,2020,5/16/2020,1257,98398,98398 WM22,5439549,204296,27044,2070952,203660,4/24/2020,98398,WM22,900,98398,201600,201600,0.26,1,0,0.0045,0,0.0054,-0.0054,5046
2020,4,2020,5/3/2020,20492,98850,98850 LI81,2496316,203738,20100,672120,203502,4/24/2020,98850,LI81,110.02,98850,2756,2756,1.04,0.0905,0.04,0.4411,0.44,0.466,-0.026,5046
2020,4,2020,5/26/2020,1004,98870,98870 LD70,18246402,204652,4059,INV106482,203610,4/24/2020,98870,LD70,113.19,98870,450,450,3.71,0.1199,0.25,2.0979,2.1,2.1277,-0.0277,5046
2020,4,2020,5/11/2020,1145,97353,97353 VA21,1132242,204042,18001,15717,203569,4/23/2020,97353,VA21,650,97353,5760,5760,4.99,1,0.11,0.1128,0.11,0.2257,-0.1157,5046
2020,4,2020,5/3/2020,20492,98339,98339 LC01,2474683,203723,20440,91125440,203903,4/23/2020,98339,LC03,229.13,98339,1275,1275,4.24,0.1235,0.18,1.4551,1.46,0.3312,1.1288,5046
2020,4,2020,6/1/2020,27230,98529,98529 LO48,335580184,204915,24043,170645,203551,4/23/2020,98529,LO48,135.26,98529,1456,1456,1.25,0.1475,0.09,0.6298,0.63,1.021,-0.391,5046
2020,4,2020,5/3/2020,2200,98388,98388 VG28,119727A,203700,12551,73051014 RI,203913,4/22/2020,98388,VG28,1200,98388,56160,56160,0.34,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,4,2020,5/3/2020,20492,98477,98477 LC01,2487119,203730,20440,91126069,204167,4/22/2020,98477,LC01,69.85,98477,400,400,3.44,0.1298,0.17,1.3453,1.35,0.217,1.133,5046
2020,4,2020,5/3/2020,20492,98539,98539 LW89,2494273,203736,22380,39851,203667,4/22/2020,98539,LW89,77.46,98539,1350,1350,2.86,0.1199,0.06,0.4785,0.48,0.3996,0.0804,5046
2020,4,2020,5/22/2020,1004,98705,98705,17483364,204549,3225,INV-124143,203918,4/22/2020,98705,ZE11,211.28,98705,6240,6240,0.18,1,0.03,0.0339,0.03,0.0347,-0.0047,5046
2020,4,2020,5/3/2020,20492,98772,98772 LW89,2494923,203735,22380,39852,203668,4/22/2020,98772,LW89,77.46,98772,1350,1350,2.86,0.1199,0.06,0.4785,0.48,0.3996,0.0804,5046
2020,4,2020,5/2/2020,27118,98831,98831,CM 40418,203625,27118,49779,203953,4/21/2020,98831,LR53,-137.9,98831,475,475,1.26,0.1196,-0.29,-2.4274,-2.43,1.6273,-4.0573,5046
2020,4,2020,5/11/2020,1552,98837,98837 XK08,5271561455,204049,8077,483033,203452,4/21/2020,98837,XK08,168.99,98837,250,250,3.34,1,0.68,0.676,0.68,0.676,0.004,5046
2020,4,2020,5/11/2020,2200,98387,98387 VG28,119725A,204043,12551,73049902 RI,203915,4/20/2020,98387,VG28,1200,98387,56160,56160,0.34,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,4,2020,5/3/2020,1552,98464,98464 WM08,3633517384,203712,1565,3330,203437,4/20/2020,98464,WM08,285.33,98464,100000,100000,0.08,1,0,0.0029,0,0.0018,-0.0018,5046
2020,4,2020,5/11/2020,1552,98210,98210 WM82,7772311201,204051,1565,3335,203436,4/17/2020,98210,WM82,132.54,98210,22500,22500,0.17,1,0.01,0.0059,0.01,0.0059,0.0041,5046
2020,4,2020,8/21/2020,1004,98679,98679 LA14,17660906,207170,19802,9620786,203501,4/17/2020,98679,LA14,525.84,98679,4800,4800,1.95,0.1208,0.11,0.9069,0.91,0.8952,0.0148,5046
2020,4,2020,5/11/2020,1552,98689,98689 LS16,5263446683,204050,9045,C0023644,203408,4/17/2020,98689,LS16,132.54,98689,460,460,0.93,0.1174,0.29,2.4543,2.45,2.4422,0.0078,5046
2020,4,2020,4/28/2020,2200,98386,98386 VG28,119724A,203305,12551,73048155 RI,203912,4/16/2020,98386,VG28,1200,98386,56160,56160,0.34,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,4,2020,5/3/2020,20492,98477,98477 LC01,2487119,203730,20440,91126068,204168,4/16/2020,98477,LC01,69.85,98477,4000,4000,3.41,0.1298,0.02,0.1345,0.13,0.217,-0.087,5046
2020,4,2020,5/3/2020,20492,98779,98779 VE11,2487230,203731,17245,94163522,203641,4/16/2020,98779,VE11,225,98779,3840,3840,0.65,1,0.06,0.0586,0.06,0.0586,0.0014,5046
2020,4,2020,5/3/2020,20492,98409,98409 LC07,2486217,203729,20440,91123339,203514,4/15/2020,98409,LC07,127.81,98409,3200,3200,5.23,0.1309,0.04,0.3051,0.31,0.3039,0.0061,5046
2020,4,2020,5/3/2020,1552,98620,98620 LB52,5281463670,203705,3127,559IL00012,203606,4/15/2020,98620,LB52,195.98,98620,450,450,2.83,0.116,0.44,3.7544,3.75,3.8602,-0.1102,5046
2020,4,2020,5/11/2020,1004,98761,98761 LW76,18285469,204039,4059,INV106462,203420,4/15/2020,98761,LW76,108.3,98761,900,900,3.35,0.1224,0.12,0.9831,0.98,1.0448,-0.0648,5046
2020,4,2020,5/3/2020,20492,98253,98253 LB07,2485256,203792,20440,91122985,203513,4/14/2020,98253,LB07,69.85,98253,450,450,0.64,0.1156,0.16,1.3428,1.34,0.3748,0.9652,5046
2020,4,2020,5/3/2020,1552,98300,98300 WM02,5096686814,203708,1565,3326,203435,4/14/2020,98300,WM02,334.83,98300,100000,100000,0.09,1,0,0.0033,0,0.0017,-0.0017,5046
2020,4,2020,10/19/2020,1552,99807,99807 ZN1057.1,7.71596E+11,208785,2600,28276,203414,4/14/2020,98470,VC15,132.11,99807,48400,4608,0.86,1,0,0.0027,0,0.2503,-0.2503,5046
2020,4,2020,10/19/2020,1552,99807,99807 ZN1057.1,7.71596E+11,208785,2600,28276,203414,4/14/2020,98470,VC21,132.11,99807,48400,3456,0.9,1,0,0.0027,0,0.2503,-0.2503,5046
2020,4,2020,5/3/2020,20492,98677,98677 LB50,2483124,203726,24043,170431,203550,4/14/2020,98677,LB50,135,98677,4410,4410,0.85,0.1136,0.03,0.2695,0.27,0.1986,0.0714,5046
2020,4,2020,5/3/2020,1552,97939,97939 LI70,5069812786,203707,2352,11733966,203407,4/13/2020,97939,LI70,140.97,97939,452,452,4.31,0.1045,0.31,2.9845,2.98,1.9791,1.0009,5046
2020,4,2020,6/1/2020,27230,98402,98402 PB75 PB78,544248342,204916,3604,70373,203419,4/13/2020,98402,PB75,145.38,98402,200,200,30,490.285,0.73,0.0015,0,0.0011,-0.0011,5046
2020,4,2020,6/1/2020,27230,98402,98402 PB75 PB78,544248342,204916,3604,70373,203419,4/13/2020,98402,PB78,145.38,98402,200,50,44.25,514.966,0.73,0.0014,0,0.0011,-0.0011,5046
2020,4,2020,5/3/2020,20492,98544,98544 LA52,2480678,203727,20440,91122662,203512,4/13/2020,98544,LA52,70.07,98544,840,840,1.24,0.1206,0.08,0.6917,0.69,0.7024,-0.0124,5046
2020,4,2020,5/3/2020,20492,98645,98645 LB50,2481091,203724,24043,170391,203677,4/13/2020,98645,LB50,135,98645,4410,4410,0.85,0.1136,0.03,0.2695,0.27,0.1986,0.0714,5046
2020,4,2020,6/1/2020,27230,98556,98556 LO48,815301023,204869,1237,1366194,204735,4/10/2020,98556,LO48,217.16,98556,1449,1449,1.52,0.1475,0.15,1.0161,1.02,1.021,-0.001,5046
2020,4,2020,5/3/2020,1552,97939,97939 LI70,5069812786,203707,2352,11733250,203607,4/9/2020,97939,LI70,140.97,97939,452,452,4.31,0.1045,0.31,2.9845,2.98,1.9791,1.0009,5046
2020,4,2020,4/28/2020,2200,98306,98306 VK61,120472A,203304,12551,73045736 RI,203393,4/9/2020,98306,VK61,1200,98306,59400,59400,0.28,1,0.02,0.0202,0.02,0.0202,-0.0002,5046
2020,4,2020,4/28/2020,1004,98371,98371 LC05,16554930,203298,7184,581463,202955,4/8/2020,98371,LC05,113.73,98371,420,420,4.62,0.1265,0.27,2.1406,2.14,2.2439,-0.1039,5046
2020,4,2020,4/28/2020,1004,98604,98604 LR72,17382093,203301,9174,74039,203455,4/8/2020,98604,LR72,113.52,98604,480,480,1.89,0.1048,0.24,2.2567,2.26,2.2567,0.0033,5046
2020,4,2020,5/3/2020,20492,98615,98615 LA16,2477772,203721,24043,170311,203151,4/8/2020,98615,LA16,135,98615,4188,4188,1.46,0.1212,0.03,0.266,0.27,0.1861,0.0839,5046
2020,4,2020,5/3/2020,20492,98645,98645 LB50,2481091,203724,24043,170323,203553,4/8/2020,98645,LA61,135,98645,11000,11000,1.27,0.1188,0.01,0.1033,0.1,0.1358,-0.0358,5046
2020,4,2020,6/1/2020,27230,97720,97720 WM10,518537880,204917,27044,2070770,203120,4/7/2020,97720,WM10,717.82,97720,50400,50400,0.25,1,0.01,0.0142,0.01,0.0045,0.0055,5046
2020,4,2020,5/3/2020,20492,98339,98339 LC01,2474683,203723,20440,91121622,204165,4/7/2020,98339,LC01,229.13,98339,12800,12800,3.4,0.1298,0.02,0.1379,0.14,0.217,-0.077,5046
2020,4,2020,5/3/2020,1552,98419,98419 WK11,3635466041,203713,1565,3311,203434,4/7/2020,98419,WK11,401.12,98419,30000,30000,0.09,1,0.01,0.0134,0.01,0.0038,0.0062,5046
2020,4,2020,4/28/2020,1004,98543,98543 LA14,15360612,203299,19802,9619831,203118,4/6/2020,98543,LA14,644.12,98543,4800,4800,1.95,0.1208,0.13,1.1109,1.11,0.8952,0.2148,5046
2020,4,2020,5/26/2020,20492,98562,98562 LA27,2474507,204681,20100,671456,203119,4/6/2020,98562,LA27,135.43,98562,3560,3560,1.6,0.1214,0.04,0.3134,0.31,0.3286,-0.0186,5046
2020,4,2020,7/7/2020,27230,98578,98578 LO48,818733506,205982,1237,1365742,203941,4/6/2020,98578,LO48,220.21,98578,1492,1492,1.47,0.1475,0.15,1.0006,1,1.021,-0.021,5046
2020,4,2020,5/26/2020,20492,98595,98595 UC04,2474436,204682,2023,420390,202934,4/6/2020,98595,UC04,70.29,98595,36,36,9.27,1,1.95,1.9525,1.95,1.9644,-0.0144,5046
2020,4,2020,5/3/2020,1552,98476,98476 UC23,7607304154,203715,8077,482593,203070,4/3/2020,98476,UC23,468.05,98476,51,51,28.01,1,9.18,9.1775,9.18,7.0298,2.1502,5046
2020,4,2020,5/3/2020,1552,98480,98480 WA07,5274620584,203716,1072,27533,203390,4/3/2020,98480,WA07,318.65,98480,6000,6000,0.15,1,0.05,0.0531,0.05,0.0395,0.0105,5046
2020,4,2020,5/3/2020,1552,98526,98526 WM08,3635466111,203714,1565,3301,203900,4/3/2020,98526,WM08,371.43,98526,65000,65000,0.08,1,0.01,0.0057,0.01,0.0018,0.0082,5046
2020,4,2020,6/22/2020,13066,98013,98013 VE14,8451170,205543,17299,4247162,203236,4/2/2020,98013,VE14,650,98013,10800,10800,0.72,1,0.06,0.0602,0.06,0.0625,-0.0025,5046
2020,4,2020,5/3/2020,1552,98419,98419 WK11,3635466041,203713,1565,3295,202980,4/2/2020,98419,WK11,401.12,98419,75000,75000,0.09,1,0.01,0.0053,0.01,0.0038,0.0062,5046
2020,4,2020,5/26/2020,20492,98541,98541 LB50,2471064,204679,24043,170180,203150,4/1/2020,98541,LB50,90.04,98541,2205,2205,0.85,0.1136,0.04,0.3595,0.36,0.1986,0.1614,5046
2020,3,2020,5/3/2020,1552,98464,98464 WM08,3633517384,203712,1565,3292,202985,3/31/2020,98464,WM08,285.33,98464,62500,62500,0.08,1,0,0.0046,0,0.0018,-0.0018,5046
2020,3,2020,4/20/2020,20492,98509,"98509 LW68,LW89",2468676,203191,22380,39700,203573,3/31/2020,98509,LW68,88.22,98509,1350,551,1.81,0.0923,0.07,0.708,0.71,0.5191,0.1909,5046
2020,3,2020,4/20/2020,20492,98509,"98509 LW68,LW89",2468676,203191,22380,39700,203573,3/31/2020,98509,LW89,88.22,98509,1350,1350,2.86,0.1199,0.07,0.545,0.55,0.3996,0.1504,5046
2020,3,2020,4/8/2020,20492,97823,97823 WM45,2467553,202909,27228,INV1139777,202841,3/30/2020,97823,WM45,82.82,97823,70000,70000,0.08,1,0,0.0012,0,0.0009,-0.0009,5046
2020,3,2020,4/28/2020,1004,98370,98370 LA14,16420617,203296,19802,9618581,203276,3/30/2020,98370,LA14,480.14,98370,4800,4800,1.95,0.1208,0.1,0.8281,0.83,0.8952,-0.0652,5046
2020,3,2020,5/3/2020,4046,98456,98456 LW05,551600101,203702,20100,671098,204157,3/30/2020,98456,LW05,110.02,98456,500,500,1.94,393.4511,0.22,0.0006,0,0.0006,-0.0006,5046
2020,3,2020,3/31/2020,21355,97616,97616 VK78,51366,202728,27228,INV1138417,202798,3/27/2020,97616,VK78,950,97616,15048,7128,0.49,1,0.06,0.0631,0.06,0.07,-0.01,5046
2020,3,2020,3/31/2020,21355,97616,97616 VK78,51366,202728,27228,INV1139743,203130,3/27/2020,97616,VK78,950,97616,9900,9900,0.49,1,0.1,0.096,0.1,0.07,0.03,5046
2020,3,2020,4/8/2020,20492,98321,98321 VI06,2465920,202906,1565,3286,202756,3/27/2020,98321,VI06,200,98321,19920,19920,0.18,1,0.01,0.01,0.01,0.01,0,5046
2020,3,2020,4/6/2020,20492,98438,98438 LB50,2462245,202812,24043,170014,202801,3/27/2020,98438,LB50,85.6,98438,2205,2205,0.85,0.1136,0.04,0.3417,0.34,0.1986,0.1414,5046
2020,3,2020,4/20/2020,20492,97929,97929 ZM248,2456659,203189,8067,49224,202960,3/26/2020,97929,ZM248,71.1,97929,50,50,349,1,1.42,1.422,1.42,2.7304,-1.3104,5046
2020,3,2020,4/20/2020,2200,98140,98140,119534A,203164,12551,7303816 RI,202740,3/26/2020,98140,VG28,1200,98140,56160,56160,0.24,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,3,2020,4/6/2020,20492,98264,98264 LC01,2458450,202813,20440,91118850,202862,3/26/2020,98264,LC01,129.35,98264,3200,3200,3.41,0.1298,0.04,0.3114,0.31,0.217,0.093,5046
2020,3,2020,5/3/2020,1552,98373,98373 LW55,5273296895,203710,9060,CIA 9304889,203575,3/26/2020,98373,LW55,150.79,98373,408,408,4.04,0.1319,0.37,2.802,2.8,2.786,0.014,5046
2020,3,2020,5/3/2020,1552,98373,98373 LW55,5273296895,203710,9060,9304889139,202837,3/26/2020,98373,LW55,150.79,98373,408,408,4.04,0.1319,0.37,2.802,2.8,2.786,0.014,5046
2020,3,2020,4/6/2020,2200,97813,97813 VG28,119533A,202804,12551,73038087 RI,202738,3/25/2020,97813,VG28,1200,97813,56160,56160,0.24,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,3,2020,4/6/2020,20492,98264,98264 LC01,2458450,202813,20440,91118588,202797,3/25/2020,98264,LC03,129.35,98264,425,425,4.44,0.1235,0.3,2.4644,2.46,0.3312,2.1288,5046
2020,3,2020,4/8/2020,1552,98301,98301 LC06,5276884502,202886,7184,580690,202786,3/25/2020,98301,LC06,205.85,98301,850,850,4.5,0.1272,0.24,1.9039,1.9,1.9039,-0.0039,5046
2020,3,2020,4/6/2020,20492,98418,98418 ALL LW,2460864,202815,22380,39649,202779,3/25/2020,98418,LA70,152.82,98418,551,500,2.3,0.1052,0.28,2.6364,2.64,0.4445,2.1955,5046
2020,3,2020,4/6/2020,20492,98418,98418 ALL LW,2460864,202815,22380,39649,202779,3/25/2020,98418,LW65,152.82,98418,500,50,9.99,0.0833,0.31,3.6691,3.67,0.5537,3.1163,5046
2020,3,2020,4/6/2020,20492,98418,98418 ALL LW,2460864,202815,22380,39649,202779,3/25/2020,98418,LW68,152.82,98418,1800,551,1.81,0.0923,0.08,0.9198,0.92,0.5191,0.4009,5046
2020,3,2020,4/6/2020,20492,98418,98418 ALL LW,2460864,202815,22380,39649,202779,3/25/2020,98418,LW86,152.82,98418,1800,450,2.83,0.1175,0.08,0.7226,0.72,1.3589,-0.6389,5046
2020,3,2020,4/6/2020,20492,98418,98418 ALL LW,2460864,202815,22380,39649,202779,3/25/2020,98418,LW89,152.82,98418,1800,1800,2.86,0.1199,0.08,0.7081,0.71,0.3996,0.3104,5046
2020,3,2020,5/11/2020,13066,97352,97352 VA21,7925935,204056,18001,15680,203238,3/24/2020,97352,VA21,795,97352,5760,5760,4.99,1,0.14,0.138,0.14,0.2257,-0.0857,5046
2020,3,2020,4/28/2020,2200,97814,97814 VG28,119532A,203303,12551,73037337,202739,3/24/2020,97814,VG28,1200,97814,56160,56160,0.24,1,0.02,0.0214,0.02,0.0214,-0.0014,5046
2020,3,2020,4/6/2020,20492,98382,98382 LD10,2458448,202807,24043,169933,202656,3/24/2020,98382,LD10,78.59,98382,1800,1800,1.37,0.1153,0.04,0.3787,0.38,0.3637,0.0163,5046
2020,3,2020,3/31/2020,20492,98364,98364 LB50,2456610,202723,24043,169867,202655,3/23/2020,98364,LB50,91.1,98364,2205,2205,0.85,0.1136,0.04,0.3637,0.36,0.1986,0.1614,5046
2020,3,2020,5/13/2020,27230,98368,98368 SA65,622055276,204173,1245,48528586,202646,3/23/2020,98368,SA65,136.65,98368,276,276,3.06,1,0.5,0.4951,0.5,0.4951,0.0049,5046
2020,3,2020,5/13/2020,27230,98362,98362 WM08,963814051,204172,20887,25798,202639,3/20/2020,98362,WM08,203.74,98362,91000,91000,0.04,1,0,0.0022,0,0.0018,-0.0018,5046
2020,3,2020,4/8/2020,1004,98040,98040 LW92,16109370,202880,17352,51456,202619,3/18/2020,98040,LW92,499.3,98040,5400,5400,1.75,0.1179,0.09,0.7842,0.78,0.7842,-0.0042,5046
2020,3,2020,3/31/2020,20492,98089,98089 LA52,2449375,202718,20440,91116916,202497,3/18/2020,98089,LA52,71.1,98089,840,840,1.24,0.1206,0.08,0.7018,0.7,0.7024,-0.0024,5046
2020,3,2020,4/20/2020,1004,98230,98230 LS14,17300575,203158,22172,9083722,202438,3/16/2020,98230,LS14,405.69,98230,3600,3600,1.39,0.1199,0.11,0.9399,0.94,1.1909,-0.2509,5046
2020,3,2020,3/31/2020,1552,98218,98218 LV01,5263601976,202706,15365,60237892,202441,3/13/2020,98218,LV01,143.29,98218,110,110,19.3,0.1075,1.3,12.1175,12.12,3.5469,8.5731,5046
2020,3,2020,3/31/2020,20492,98247,98247 LA60,2444991,202660,24043,169627,202511,3/13/2020,98247,LA60,71.53,98247,450,450,1.24,0.1205,0.16,1.3191,1.32,0.3362,0.9838,5046
2020,3,2020,3/23/2020,20492,98168,98168 LA27,2443286,202467,20100,670029,202628,3/12/2020,98168,LA27,79.07,98168,1780,1780,1.6,0.1214,0.04,0.3659,0.37,0.3286,0.0414,5046
2020,3,2020,3/23/2020,20492,98228,98228 LD10,2443245,202466,24043,169617,202393,3/12/2020,98228,LD10,79.07,98228,1800,1800,1.37,0.1153,0.04,0.381,0.38,0.3637,0.0163,5046
2020,3,2020,3/31/2020,1552,98164,98164 LC11,4994084966,202705,7184,579810,202573,3/11/2020,98164,LC11,302.47,98164,2000,2000,2.48,0.1264,0.15,1.1965,1.2,0.9556,0.2444,5046
2020,3,2020,3/31/2020,17205,97129,97129 VI05/VI10,5027319305,202712,11003,363067,202436,3/10/2020,97129,VI05,153.52,97129,2016,1008,0.87,1,0.15,0.0762,0.15,0.875,-0.725,5046
2020,3,2020,3/31/2020,17205,97129,97129 VI05/VI10,5027319305,202712,11003,363067,202436,3/10/2020,97129,VI10,153.52,97129,2016,1008,0.87,1,0.15,0.0762,0.15,0.875,-0.725,5046
2020,3,2020,3/31/2020,27230,97347,97347 WM02,203429435,202729,1565,3270,202364,3/10/2020,97347,WM02,153.78,97347,50000,50000,0.09,1,0,0.0031,0,0.0017,-0.0017,5046
